title,price,year,km,url,petrol,transmission,model,site,use_type
Mercedes-Benz C-Class C180,398900.0,2017,57000.0,/car-for-sale/mercedes-benz/c-class/c180/25347629,,Manual,C-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz ML ML250 BlueTec,395900.0,2014,110000.0,/car-for-sale/mercedes-benz/ml/ml250/25460576,,Automatic,ML,https://www.autotrader.co.za,Used Car
Mercedes-Benz C-Class C200,395000.0,2017,68000.0,/car-for-sale/mercedes-benz/c-class/c200/25693391,,Manual,C-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz Vito 116 CDI Tourer Pro Auto,394995.0,2018,46200.0,/car-for-sale/mercedes-benz/vito/116/25521677,,Automatic,Vito,https://www.autotrader.co.za,Used Car
Mercedes-Benz Vito 122 CDI CrewBus Shuttle,394900.0,2015,77000.0,/car-for-sale/mercedes-benz/vito/122/25434271,,Automatic,Vito,https://www.autotrader.co.za,Used Car
Mercedes-Benz C-Class C200,390000.0,2017,68000.0,/car-for-sale/mercedes-benz/c-class/c200/25691981,,Manual,C-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz C-Class C180 Auto,389999.0,2015,11249.0,/car-for-sale/mercedes-benz/c-class/c180/25689196,,Automatic,C-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz Vito 122 CDI CrewBus Shuttle,389995.0,2014,105473.0,/car-for-sale/mercedes-benz/vito/122/25535741,,Automatic,Vito,https://www.autotrader.co.za,Used Car
Mercedes-Benz CLA CLA200 Auto,389995.0,2019,44710.0,/car-for-sale/mercedes-benz/cla/cla200/25427713,,Automatic,CLA,https://www.autotrader.co.za,Used Car
Mercedes-Benz C-Class C180,389990.0,2018,56252.0,/car-for-sale/mercedes-benz/c-class/c180/25700617,,Automatic,C-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz A-Class A200 Auto,389900.0,2017,46000.0,/car-for-sale/mercedes-benz/a-class/a200/25702345,,Automatic,A-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz C-Class C250 Avantgarde,389900.0,2015,44960.0,/car-for-sale/mercedes-benz/c-class/c250/25703906,,Automatic,C-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz GLA GLA200d Auto,389900.0,2017,30000.0,/car-for-sale/mercedes-benz/gla/gla200/25690326,,Automatic,GL,https://www.autotrader.co.za,Used Car
Mercedes-Benz ML ML350 BlueTec,389900.0,2013,98000.0,/car-for-sale/mercedes-benz/ml/ml350/25499696,,Automatic,ML,https://www.autotrader.co.za,Used Car
Mercedes-Benz Viano CDI 3.0 Ambiente,389900.0,2012,115180.0,/car-for-sale/mercedes-benz/viano/3-l/25510239,,Automatic,Viano,https://www.autotrader.co.za,Used Car
Mercedes-Benz ML ML350 BlueTec,389900.0,2013,99000.0,/car-for-sale/mercedes-benz/ml/ml350/25323402,,Automatic,ML,https://www.autotrader.co.za,Used Car
Mercedes-Benz GLC GLC300 4Matic AMG Line,389900.0,2015,103000.0,/car-for-sale/mercedes-benz/glc/glc300/25335555,,Automatic,GL,https://www.autotrader.co.za,Used Car
Mercedes-Benz C-Class C200 Avantgarde Auto,389900.0,2017,56000.0,/car-for-sale/mercedes-benz/c-class/c200/25603858,,Automatic,C-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz ML ML350 BlueTec,389900.0,2013,98000.0,/car-for-sale/mercedes-benz/ml/ml350/25499696,,Automatic,ML,https://www.autotrader.co.za,Used Car
Mercedes-Benz ML ML250 BlueTec,389800.0,2012,107000.0,/car-for-sale/mercedes-benz/ml/ml250/25705694,,Automatic,ML,https://www.autotrader.co.za,Used Car
Mercedes-Benz 300 SL 24V Auto,389500.0,1991,75630.0,/car-for-sale/mercedes-benz/300/3-l/24928413,,Automatic,SL,https://www.autotrader.co.za,Used Car
Mercedes-Benz GLA GLA45 AMG 4Matic,385000.0,2015,69000.0,/car-for-sale/mercedes-benz/gla/gla45/25561053,,Automatic,GL,https://www.autotrader.co.za,Used Car
Mercedes-Benz C-Class C200 AMG Line Auto,385000.0,2017,68000.0,/car-for-sale/mercedes-benz/c-class/c200/25691908,,Automatic,C-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz CLA CLA200 AMG Line Auto,385000.0,2017,67000.0,/car-for-sale/mercedes-benz/cla/cla200/25670738,,Automatic,CLA,https://www.autotrader.co.za,Used Car
Mercedes-Benz C-Class C200 AMG Line Auto,385000.0,2018,34000.0,/car-for-sale/mercedes-benz/c-class/c200/25673397,,Automatic,C-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz C-Class C200,380000.0,2017,68000.0,/car-for-sale/mercedes-benz/c-class/c200/25691934,,Manual,C-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz C-Class C250 Avantgarde,380000.0,2015,32000.0,/car-for-sale/mercedes-benz/c-class/c250/25684304,,Automatic,C-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz A-Class A200 Style auto,379995.0,2018,49600.0,/car-for-sale/mercedes-benz/a-class/a200/25172331,,Automatic,A-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz C-Class C63 AMG,379990.0,2011,149000.0,/car-for-sale/mercedes-benz/c-class/c63/25654084,,Automatic,C-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz CLA CLA45 AMG 4Matic Edition 1,379990.0,2015,98431.0,/car-for-sale/mercedes-benz/cla/cla45/25474833,,Automatic,CLA,https://www.autotrader.co.za,Used Car
Mercedes-Benz CLA CLA45 AMG 4Matic Edition 1,379950.0,2014,95000.0,/car-for-sale/mercedes-benz/cla/cla45/25539314,,Automatic,CLA,https://www.autotrader.co.za,Used Car
Mercedes-Benz CLA CLA220d AMG Line,379900.0,2017,84000.0,/car-for-sale/mercedes-benz/cla/cla220/25637611,,Automatic,CLA,https://www.autotrader.co.za,Used Car
Mercedes-Benz C-Class C250d AMG Line,379900.0,2015,77000.0,/car-for-sale/mercedes-benz/c-class/c250/25575914,,Automatic,C-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz ML ML350 BlueTec,379900.0,2014,159700.0,/car-for-sale/mercedes-benz/ml/ml350/25613780,,Automatic,ML,https://www.autotrader.co.za,Used Car
Mercedes-Benz C-Class C220 BlueTec Auto,379900.0,2015,88900.0,/car-for-sale/mercedes-benz/c-class/c220/25546846,,Automatic,C-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz C-Class C250d Avantgarde,379900.0,2016,65000.0,/car-for-sale/mercedes-benz/c-class/c250/25693065,,Automatic,C-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz C-Class C200 Avantgarde Auto,379900.0,2017,43000.0,/car-for-sale/mercedes-benz/c-class/c200/25704646,,Automatic,C-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz A-Class A200d Style,379900.0,2017,8000.0,/car-for-sale/mercedes-benz/a-class/a200/25705005,,Manual,A-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz B-Class B200 Auto,379900.0,2018,17000.0,/car-for-sale/mercedes-benz/b-class/b200/25682746,,Automatic,B-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz C-Class C180,379900.0,2018,21500.0,/car-for-sale/mercedes-benz/c-class/c180/25339037,,Manual,C-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz Sprinter 515 CDI,379900.0,2014,256000.0,/car-for-sale/mercedes-benz/sprinter/515/25484196,,Manual,Sprinter,https://www.autotrader.co.za,Used Car
Mercedes-Benz CLA CLA200d AMG Line Auto,379900.0,2017,89500.0,/car-for-sale/mercedes-benz/cla/cla200/25708281,,Automatic,CLA,https://www.autotrader.co.za,Used Car
Mercedes-Benz ML ML350,379900.0,2013,93000.0,/car-for-sale/mercedes-benz/ml/ml350/25601386,,Automatic,ML,https://www.autotrader.co.za,Used Car
Mercedes-Benz C-Class C180 Auto,379900.0,2017,37000.0,/car-for-sale/mercedes-benz/c-class/c180/25557770,,Automatic,C-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz GLA GLA200d Auto,379900.0,2017,96000.0,/car-for-sale/mercedes-benz/gla/gla200/25637416,,Automatic,GL,https://www.autotrader.co.za,Used Car
Mercedes-Benz C-Class C250 Avantgarde,379500.0,2016,56375.0,/car-for-sale/mercedes-benz/c-class/c250/25700216,,Automatic,C-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz GLA GLA220CDI 4Matic Style,379000.0,2015,99600.0,/car-for-sale/mercedes-benz/gla/gla220/25448074,,Automatic,GL,https://www.autotrader.co.za,Used Car
Mercedes-Benz A-Class A200 Auto,378900.0,2017,41862.0,/car-for-sale/mercedes-benz/a-class/a200/25551063,,Automatic,A-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz C-Class C180 Auto,377900.0,2017,62800.0,/car-for-sale/mercedes-benz/c-class/c180/25623237,,Automatic,C-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz ML ML250 BlueTec,375500.0,2012,87000.0,/car-for-sale/mercedes-benz/ml/ml250/25531387,,Automatic,ML,https://www.autotrader.co.za,Used Car
Mercedes-Benz C-Class C200,375000.0,2017,65000.0,/car-for-sale/mercedes-benz/c-class/c200/25630226,,Manual,C-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz A-Class A200d AMG Line Auto,375000.0,2017,67000.0,/car-for-sale/mercedes-benz/a-class/a200/25693388,,Automatic,A-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz C-Class C200 Auto,375000.0,2017,75000.0,/car-for-sale/mercedes-benz/c-class/c200/25700353,,Automatic,C-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz ML ML350 BlueTec,375000.0,2013,94000.0,/car-for-sale/mercedes-benz/ml/ml350/25689460,,Automatic,ML,https://www.autotrader.co.za,Used Car
Mercedes-Benz ML ML250 BlueTec,374990.0,2015,70169.0,/car-for-sale/mercedes-benz/ml/ml250/25700574,,Automatic,ML,https://www.autotrader.co.za,Used Car
Mercedes-Benz A-Class A200d AMG Line Auto,370000.0,2017,69000.0,/car-for-sale/mercedes-benz/a-class/a200/25658542,,Automatic,A-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz C-Class C180 Edition C,370000.0,2017,46000.0,/car-for-sale/mercedes-benz/c-class/c180/25531492,,Automatic,C-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz C-Class C200 AMG Line Auto,369999.0,2017,64000.0,/car-for-sale/mercedes-benz/c-class/c200/25568856,,Automatic,C-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz GLA GLA220CDI 4Matic Style,369990.0,2015,59000.0,/car-for-sale/mercedes-benz/gla/gla220/25688606,,Automatic,GL,https://www.autotrader.co.za,Used Car
Mercedes-Benz E-Class E250CDI Coupe,369990.0,2014,69000.0,/car-for-sale/mercedes-benz/e-class/e250/25262775,,Automatic,E-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz C-Class C200 AMG Line Auto,369990.0,2017,76000.0,/car-for-sale/mercedes-benz/c-class/c200/25448065,,Automatic,C-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz GLC GLC220d 4Matic,369990.0,2017,104000.0,/car-for-sale/mercedes-benz/glc/glc220/25507353,,Automatic,GL,https://www.autotrader.co.za,Used Car
Mercedes-Benz C-Class C180 Avantgarde Auto,369990.0,2017,35000.0,/car-for-sale/mercedes-benz/c-class/c180/25696491,,Automatic,C-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz A-Class A200 Hatch Style,369990.0,2018,54995.0,/car-for-sale/mercedes-benz/a-class/a200/25521037,,Automatic,A-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz Viano CDI 3.0 Ambiente,369900.0,2010,77650.0,/car-for-sale/mercedes-benz/viano/3-l/25706899,,Automatic,Viano,https://www.autotrader.co.za,Used Car
Mercedes-Benz A-Class A200 Style auto,369900.0,2017,36500.0,/car-for-sale/mercedes-benz/a-class/a200/25466411,,Automatic,A-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz C-Class C200 Avantgarde Auto,369900.0,2016,58762.0,/car-for-sale/mercedes-benz/c-class/c200/25446621,,Automatic,C-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz ML ML63 AMG,369900.0,2011,158000.0,/car-for-sale/mercedes-benz/ml/ml63/24928478,,Automatic,ML,https://www.autotrader.co.za,Used Car
Mercedes-Benz Viano CDI 3.0 Trend,369900.0,2012,149840.0,/car-for-sale/mercedes-benz/viano/3-l/25464428,,Automatic,Viano,https://www.autotrader.co.za,Used Car
Mercedes-Benz C-Class C180 AMG Line Auto,369900.0,2016,59000.0,/car-for-sale/mercedes-benz/c-class/c180/25637914,,Automatic,C-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz C-Class C200 AMG Line Auto,369900.0,2015,85500.0,/car-for-sale/mercedes-benz/c-class/c200/25667929,,Automatic,C-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz C-Class C180 Avantgarde Auto,369900.0,2018,51022.0,/car-for-sale/mercedes-benz/c-class/c180/25479230,,Automatic,C-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz S-Class S350 BlueTec AMG Sports,369900.0,2012,105000.0,/car-for-sale/mercedes-benz/s-class/s350/25673396,,Automatic,S-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz A-Class A250 Sport,369900.0,2017,43343.0,/car-for-sale/mercedes-benz/a-class/a250/25690473,,Automatic,A-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz A-Class A200 Auto,369000.0,2018,17000.0,/car-for-sale/mercedes-benz/a-class/a200/25693787,,Automatic,A-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz E-Class E200 AMG Line,367900.0,2016,72000.0,/car-for-sale/mercedes-benz/e-class/e200/25645604,,Automatic,E-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz Vito 111 CDI Tourer Pro,366000.0,2017,45000.0,/car-for-sale/mercedes-benz/vito/111/25574583,,Manual,Vito,https://www.autotrader.co.za,Used Car
Mercedes-Benz ML ML63 AMG,364900.0,2008,88000.0,/car-for-sale/mercedes-benz/ml/ml63/25476349,,Automatic,ML,https://www.autotrader.co.za,Used Car
Mercedes-Benz E-Class E200,362800.0,2017,155000.0,/car-for-sale/mercedes-benz/e-class/e200/25550389,,Automatic,E-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz E-Class E250CDI Coupe,360000.0,2015,92000.0,/car-for-sale/mercedes-benz/e-class/e250/25446006,,Automatic,E-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz C-Class C63 AMG,359995.0,2009,149000.0,/car-for-sale/mercedes-benz/c-class/c63/25280807,,Automatic,C-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz C-Class C63 AMG,359995.0,2010,125000.0,/car-for-sale/mercedes-benz/c-class/c63/25451494,,Automatic,C-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz Vito 111 CDI Tourer Pro,359995.0,2017,47303.0,/car-for-sale/mercedes-benz/vito/111/25365173,,Manual,Vito,https://www.autotrader.co.za,Used Car
Mercedes-Benz E-Class E63 AMG,359990.0,2011,133000.0,/car-for-sale/mercedes-benz/e-class/e63/25450395,,Automatic,E-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz C-Class C220Cdi Classic,359950.0,2016,97000.0,/car-for-sale/mercedes-benz/c-class/c220/25703549,,Automatic,C-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz CL CL500,359950.0,2007,103500.0,/car-for-sale/mercedes-benz/cl/cl500/24868433,,Automatic,Unknown,https://www.autotrader.co.za,Used Car
Mercedes-Benz CLS CLS500,359950.0,2011,94856.0,/car-for-sale/mercedes-benz/cls/cls500/25706677,,Automatic,CLS,https://www.autotrader.co.za,Used Car
Mercedes-Benz ML ML350 BlueTec,359950.0,2013,133500.0,/car-for-sale/mercedes-benz/ml/ml350/25392860,,Automatic,ML,https://www.autotrader.co.za,Used Car
Mercedes-Benz C-Class C250 Avantgarde,359950.0,2016,77000.0,/car-for-sale/mercedes-benz/c-class/c250/25598458,,Automatic,C-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz Viano CDI 3.0 Ambiente,359950.0,2011,130000.0,/car-for-sale/mercedes-benz/viano/3-l/25658291,,Automatic,Viano,https://www.autotrader.co.za,Used Car
Mercedes-Benz E-Class E250CDI Avantgarde,359900.0,2015,118382.0,/car-for-sale/mercedes-benz/e-class/e250/25692124,,Automatic,E-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz C-Class C180 Auto,359900.0,2018,64607.0,/car-for-sale/mercedes-benz/c-class/c180/25703905,,Automatic,C-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz C-Class C220d Auto,359900.0,2016,111218.0,/car-for-sale/mercedes-benz/c-class/c220/25690994,,Automatic,C-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz C-Class C180 Auto,359900.0,2018,63302.0,/car-for-sale/mercedes-benz/c-class/c180/25706255,,Automatic,C-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz A-Class A200 AMG Line Auto,359900.0,2017,89000.0,/car-for-sale/mercedes-benz/a-class/a200/25699433,,Automatic,A-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz C-Class C180 Auto,359900.0,2018,52000.0,/car-for-sale/mercedes-benz/c-class/c180/25637423,,Automatic,C-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz C-Class C180 Auto,359900.0,2018,53000.0,/car-for-sale/mercedes-benz/c-class/c180/25702441,,Automatic,C-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz C-Class C220d AMG Line Auto,359900.0,2015,80100.0,/car-for-sale/mercedes-benz/c-class/c220/25522256,,Automatic,C-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz E-Class E200 Elegance,359900.0,2015,140031.0,/car-for-sale/mercedes-benz/e-class/e200/25630057,,Automatic,E-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz E-Class E250CDI Avantgarde,359900.0,2015,58000.0,/car-for-sale/mercedes-benz/e-class/e250/25633219,,Automatic,E-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz A-Class A220d AMG Line,359900.0,2017,79000.0,/car-for-sale/mercedes-benz/a-class/a220/25633220,,Automatic,A-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz C-Class C250 Estate Elegance AMG Sports,359900.0,2014,99680.0,/car-for-sale/mercedes-benz/c-class/c250/25665203,,Automatic,C-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz A-Class A200 Auto,359900.0,2017,22719.0,/car-for-sale/mercedes-benz/a-class/a200/25574929,,Automatic,A-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz GLA GLA250 4Matic AMG,359900.0,2015,94500.0,/car-for-sale/mercedes-benz/gla/gla250/25684289,,Automatic,GL,https://www.autotrader.co.za,Used Car
Mercedes-Benz C-Class C180 Auto,359900.0,2018,53000.0,/car-for-sale/mercedes-benz/c-class/c180/25702441,,Automatic,C-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz C-Class C180 Auto,359900.0,2018,52000.0,/car-for-sale/mercedes-benz/c-class/c180/25637423,,Automatic,C-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz A-Class A45 AMG 4Matic,359900.0,2014,99864.0,/car-for-sale/mercedes-benz/a-class/a45/25466055,,Automatic,A-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz C-Class C220d AMG Line Auto,359900.0,2016,114800.0,/car-for-sale/mercedes-benz/c-class/c220/25695521,,Automatic,C-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz E-Class E250CDI Avantgarde,359888.0,2015,97411.0,/car-for-sale/mercedes-benz/e-class/e250/25644380,,Automatic,E-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz ML ML250 BlueTec,359000.0,2014,155000.0,/car-for-sale/mercedes-benz/ml/ml250/25702621,,Automatic,ML,https://www.autotrader.co.za,Used Car
Mercedes-Benz E-Class E350 BlueTec Avantgarde,359000.0,2014,95000.0,/car-for-sale/mercedes-benz/e-class/e350/25598885,,Automatic,E-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz C-Class C200 Avantgarde Auto,357900.0,2017,85000.0,/car-for-sale/mercedes-benz/c-class/c200/25672903,,Automatic,C-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz E-Class E250CGI Cabriolet Elegance,357500.0,2013,72213.0,/car-for-sale/mercedes-benz/e-class/e250/25700299,,Automatic,E-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz C-Class C220 BlueTec,355000.0,2016,85000.0,/car-for-sale/mercedes-benz/c-class/c220/25475020,,Manual,C-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz C-Class C250 Avantgarde,355000.0,2016,65000.0,/car-for-sale/mercedes-benz/c-class/c250/25661153,,Automatic,C-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz A-Class A200 Hatch Style,354500.0,2018,53000.0,/car-for-sale/mercedes-benz/a-class/a200/25630285,,Automatic,A-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz A-Class A45 AMG 4Matic,352800.0,2014,108000.0,/car-for-sale/mercedes-benz/a-class/a45/25693980,,Automatic,A-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz C-Class C180,350000.0,2017,77000.0,/car-for-sale/mercedes-benz/c-class/c180/25451391,,Manual,C-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz CL CL63 AMG,350000.0,2007,135000.0,/car-for-sale/mercedes-benz/cl/cl63/25548255,,Automatic,Unknown,https://www.autotrader.co.za,Used Car
Mercedes-Benz C-Class C200,350000.0,2015,44000.0,/car-for-sale/mercedes-benz/c-class/c200/25657776,,Manual,C-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz C-Class C250 Avantgarde,350000.0,2016,64000.0,/car-for-sale/mercedes-benz/c-class/c250/25661991,,Automatic,C-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz A-Class A200 Style auto,350000.0,2018,17000.0,/car-for-sale/mercedes-benz/a-class/a200/25566624,,Automatic,A-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz CLA CLA200 Auto,349995.0,2017,22000.0,/car-for-sale/mercedes-benz/cla/cla200/25520565,,Automatic,CLA,https://www.autotrader.co.za,Used Car
Mercedes-Benz S-Class S350 BlueTec,349995.0,2012,153852.0,/car-for-sale/mercedes-benz/s-class/s350/24927646,,Automatic,S-Class,https://www.autotrader.co.za,Used Car
Mercedes-Benz C-Class C220 BlueTec Auto,349995.0,2015,69610.0,/car-for-sale/mercedes-benz/c-class/c220/25388865,,Automatic,C-Class,https://www.autotrader.co.za,Used Car
